Temperature	Relative Humidity	PM2.5	TVOC	CO2	CO	Air Pressure	Ozone	NO2	Virus Index	Temperature	Humidity	Pressure	VOC	CO2	CO	NO2	PM1.0	PM2.5	PM10
15.4	72.5	24	2	503	0	1013.4	8	19.4	6	19.03	56.86	98634.16	6.88	623.95	0	0.01	44.87	43.37	44.87
15.3	72.8	39	0	509	0	1013.4	7.9	17.9	8	18.56	57.91	99016.47	20.28	673.88	0	0.01	45.23	43.15	45.23
15.1	73.5	16	2	510	0	1013.4	8	19.4	6	19	58.2	99683.58	10.22	700.38	0	0.01	47.72	47.72	47.72
15.1	73.9	53	3	510	0	1013.4	8	19.4	10	19.43	59	99683.45	43.38	727.98	0	0.01	44.25	44.25	44.25
15.2	73.8	29	22	523	0	1013.3	7.8	16.2	8	18.68	59	99683.45	14.77	703.45	0	0.01	47.3	46.5	47.3
15	74.1	42	8	520	0	1013.4	7.8	17.1	8	19.48	57.8	99683.45	76.3	666.78	0	0.01	42.4	41.6	42.4
15.1	73.3	18	1	520	0	1013.4	8	18.8	6	20.65	56.72	99683.77	175.4	669.25	0	0.01	46.72	45.92	46.72
15.3	72.7	10	0	515	0	1013.5	7.9	18.6	5	20.65	56.05	99685.43	236.98	649.18	0	0.01	48.72	46.62	48.72
15.5	71.8	14	1	510	0	1013.5	7.9	17.5	5	21.13	55.72	99686.88	287	657.2	0	0.01	45.35	43.85	45.35
15.5	71.9	8	0	492	0	1013.5	7.8	17.1	5	21.63	55.52	99688.05	350.2	687.6	0	0.01	43.02	43.02	43.02
15.4	73	19	2	490	0	1013.5	7.9	17.5	6	21.38	54.63	99690.03	164.47	620.53	0	0.01	51.53	50.78	51.53
15.5	71.8	26	0	483	0	1013.6	8	19.4	8	20.62	55.1	99691.67	85.03	648.33	0	0.01	49.67	49.15	49.67
15.3	72.1	32	11	489	0	1013.5	7.6	13.5	8	19.6	56.2	99356.66	53.58	706.18	0	0.01	51.02	49.95	51.02
15.1	73.1	45	13	492	0	1013.7	7.7	14.6	8	18.8	57.9	99696.45	15.92	733.78	0	0.01	43.42	43.08	43.42
14.8	74.6	38	7	496	0	1013.7	7.9	17.1	10	18.4	59.3	99698.23	0	706	0	0.01	44.13	42.62	44.13
14.8	74.9	40	14	498	0	1013.7	7.8	16.4	10	18.3	60.37	99701	12.13	670.47	0	0.01	41.53	39.95	41.53
14.7	75.3	96	12	502	0	1013.7	7.9	17	10	18.68	60.6	99703	12.37	669.22	0	0.01	40.7	39.97	40.7
14.6	76.4	126	11	500	0	1013.7	7.9	17	10	17.72	61.53	99706.37	22.6	734.85	0	0.01	46.5	44.57	46.5
14.7	75.3	57	9	501	0	1013.8	7.9	17	10	17.7	61.95	99709	8.83	616.3	0	0.01	42.6	40.63	42.6
14.6	75.7	79	18	501	0	1013.8	7.9	17.5	10	17.7	63.15	99711.2	7.17	691.87	0	0.01	38.37	36.93	38.37
14.6	75.3	113	25	498	0	1013.8	7.9	17.8	10	17.21	63.77	99491.02	4.58	652.17	0	0.01	43.07	41.87	43.07
14.3	76.8	81	13	495	0	1013.9	8	18.7	10	17.14	60.95	96580.95	15.32	735.57	0	0.01	42.86	42.86	42.86
14.4	77	99	9	500	0	1013.9	7.9	17.2	10	17.7	62.93	99721.08	38.17	687.18	0	0.01	52.47	50.97	52.47
14.5	76.7	92	5	501	0	1014	7.9	17.1	10	17.97	62.67	99723.72	43.32	696.78	0	0.01	46.23	43.87	46.23
14.6	77.8	60	5	501	0	1013.9	7.8	16.3	10	18.08	62.55	99726.1	90.85	676.52	0	0.01	44.75	42.28	44.75
14.8	75.4	19	2	511	0	1014.1	7.9	17.8	8	19.12	61.08	99729.87	339.58	700.58	0	0.01	49.12	48.12	49.12
15.2	73.7	6	0	508	0	1014	7.8	15.6	5	19.75	59.9	99734.02	415.97	687.4	0	0.01	48.47	47.85	48.47
15.2	74.1	15	1	502	0	1014.1	7.7	13.8	6	20.65	58.97	99739.02	316.8	671.33	0	0.01	52.93	50.45	52.93
15.4	73.1	6	0	499	0	1014.1	7.8	15.4	5	20.65	58.02	99743.5	281.12	693.4	0	0.01	40.02	39.28	40.02
15.4	73.2	24	1	495	0	1014.1	7.7	13.8	6	20.45	58.02	99746.33	344.68	721.5	0	0.01	40.18	39.98	40.18
15.5	72.3	24	1	482	0	1014.2	7.7	15.1	6	19.67	58.02	99748.7	206.8	676.7	0	0.01	47.52	46.88	47.52
15.4	73.9	20	0	486	0	1014	7.8	15.3	6	19.67	58.02	99749.33	114.27	678.9	0	0.01	41.28	41.28	41.28
15.3	73.2	18	3	487	0	1014.1	8	19.4	6	18.98	58.7	99749.33	101.38	705.23	0	0.01	41.72	41.32	41.72
14.9	73.9	23	11	488	0	1014	8	19.3	8	18.67	59.83	99691.03	52.45	714	0	0.01	41.16	41.16	41.16
14.9	74.1	55	6	490	0	1014	7.9	17.3	10	18.33	60.94	99562.24	54.68	675.95	0	0.01	46.87	46.59	46.87
15	73.6	18	19	499	0	1014.1	7.8	17.1	6	17.69	61.91	99692.67	65.85	699.58	0	0.01	54.05	53.07	54.05
14.9	74.4	20	29	502	0	1014.1	8	19.4	8	17.67	61.83	99563.44	44.05	641.2	0	0.01	42.83	42.83	42.83
14.7	75.2	14	26	510	0	1014	7.9	18.5	7	17.7	62.12	99751.3	11.82	643.37	0	0.01	47.08	46.42	47.08
14.6	76	36	13	514	0	1014	8	19.4	10	17.7	63.35	99751.3	11.85	669.53	0	0.01	45.8	45.22	45.8
14.7	75.8	56	20	513	0	1014	8	19.4	10	17.17	64.45	99751.83	17.82	642.9	0	0.01	51.13	50.15	51.13
14.5	77.1	107	42	509	0	1014.1	8	19.4	10	17.3	64.32	99752.87	121.87	682.35	0	0.01	46.4	46.4	46.4
14.4	78	33	136	506	0	1014.2	7.7	14.8	10	17.7	63.92	99753.9	137.95	651.89	0	0.01	46.07	46.07	46.07
14.5	76.8	32	40	502	0	1014.3	7.7	14.7	10	17.7	63.92	99755.9	45.93	723.65	0	0.01	48.07	47.27	48.07
14.4	75.9	44	22	497	0	1014.2	7.7	15.2	10	17.43	64.18	99758.2	22.7	700.35	0	0.01	46.67	46.67	46.67
14.5	75.7	22	51	497	0	1014.3	7.8	16.8	8	16.72	64.9	99760.6	10.68	632.48	0	0.01	45.23	45.23	45.23
14.5	76.9	44	21	496	0	1014.3	7.7	14.4	10	17.25	65.3	99763.53	12.68	678.88	0	0.01	46.57	46.57	46.57
14.6	75.1	18	11	501	0	1014.4	7.7	14.6	8	18.02	63.27	99767.27	89.27	666.82	0	0.01	45.97	45.97	45.97
14.8	74.3	9	7	496	0	1014.4	7.7	13.9	7	18.68	61.93	99771	207.9	682.65	0	0.01	46.87	46.47	46.87
14.9	73.8	14	7	497	0	1014.5	7.7	14.9	7	19.3	60.97	99774.45	251.98	665.48	0	0.01	51.57	51	51.57
14.9	74.2	22	5	501	0	1014.4	7.6	13.4	8	19.67	60.1	99778.08	394.72	699.05	0	0.01	55.07	53.1	55.07
15	74	11	6	503	0	1014.5	7.7	13.8	5	19.67	59.98	99780.5	444.02	683.38	0	0.01	54.73	53.2	54.73
14.9	74.2	21	7	497	0	1014.6	7.6	12.3	8	19.67	59.95	99783.27	235.05	698.55	0	0.01	38.07	37.97	38.07
20.5	49.1	9	0	826	0	1021	8	19.4	2	25.57	44.58	100349.47	6.65	769.77	0	0.01	13.73	13.73	13.73
19.2	51.9	5	0	756	0	1021	8	19.4	1	24.63	44.42	100361.4	18.93	677.57	0	0.01	16.57	16.07	16.57
18.4	54.5	7	0	675	0	1021	8	19.4	3	22.85	45.23	100372.37	2.41	632.4	0	0.01	20.05	19.35	20.05
17.6	56.8	10	0	595	0	1021	8	19.2	3	22.02	46.37	100384.23	8.02	649.53	0	0.01	15.78	15.78	15.78
17.1	57.4	9	0	515	0	1021	8	19.4	3	21.25	47.58	100393.77	4.37	649.38	0	0.01	14.2	14.2	14.2
16.4	60.2	4	0	505	0	1021	8	19.4	4	20.25	48.58	100402.43	3.17	648.18	0	0.01	13.17	13.17	13.17
16.1	60.8	1	0	506	0	1021.1	7.9	17.9	4	19.48	50.13	100410.08	2.73	650.08	0	0.01	14.13	14.13	14.13
15.6	62.5	31	0	510	0	1021.2	8	19.4	7	19.38	50.83	100416.08	19.53	641.68	0	0.01	16.23	16.23	16.23
15.5	64.2	8	3	512	0	1021.2	7.9	17.7	4	20.18	50.15	100423.52	41.37	650.82	0	0.01	12.1	11.7	12.1
15.8	63.3	1	5	507	0	1021.2	7.9	17	4	19.83	48.17	96455.17	159.97	650.55	0	0.01	9.88	9.88	9.88
16.4	60.6	10	0	507	0	1021.1	7.8	17.1	4	21.56	49	100093.32	187.18	653.25	0	0.01	13.2	13.2	13.2
16.8	58.6	2	3	506	0	1021.1	7.8	17	3	21.21	48.21	98490.86	156.68	620.72	0	0.01	12.67	12.67	12.67
16.6	60.9	17	6	501	0	1021.2	7.7	14.2	5	21.63	48.62	100439.48	140	652.1	0	0.01	7.62	7.62	7.62
16.5	60.2	77	3	494	0	1021	7.6	13.6	9	21.63	48.18	100441.82	119.7	658.77	0	0.01	14.32	14.32	14.32
15.7	66.1	17	3	498	0	1021.1	7.7	14	5	21.85	48.18	100443.78	109.3	686.85	0	0.01	16.35	15.95	16.35
15.4	64.9	113	1	504	0	1021	7.8	15.3	9	22.56	48.06	100182.63	82.17	700.58	0	0.01	18.63	18.63	18.63
15.5	64.2	59	5	511	0	1021	7.9	16.8	9	21.63	48.18	100445.53	38.02	736.37	0	0.01	24.58	24.58	24.58
15.1	67	120	0	515	0	1021	7.8	15.1	9	20.67	49.15	100445.53	9.02	647.07	0	0.01	14.92	14.92	14.92
15	66	9	0	518	0	1021	7.8	15.7	4	20.37	50.05	100445.53	4.29	688.88	0	0.01	13.97	13.97	13.97
14.6	68.1	4	0	526	0	1020.9	8	18.5	6	19.67	50.62	100445.53	4.6	715.22	0	0.01	23.4	23.4	23.4
14.7	68.8	4	2	519	0	1021	7.8	15.7	6	19.67	51.13	100444.57	80.07	690.35	0	0.01	17.95	16.75	17.95
15.1	67.9	8	4	514	0	1020.9	7.7	13.7	4	20.03	51.13	100443.2	409.23	705.25	0	0.01	8.85	8.85	8.85
15.2	68	3	4	510	0	1021	7.6	11.8	4	20.7	51.08	100442.53	442.75	674	0	0.01	9.38	9.38	9.38
15.3	68.2	6	2	509	0	1021	7.6	11.8	4	21.63	50.15	100441.6	459.1	647.33	0	0.01	12.88	12.48	12.88
15.7	65.6	8	0	504	0	1020.9	7.7	13.4	4	21.63	50.15	100441.6	480.75	654.18	0	0.01	8.88	8.88	8.88
15.5	64.2	12	0	505	0	1021	7.9	18.2	4	22.3	50.15	100441.6	495.48	645.05	0	0.01	12.78	12.78	12.78
14.9	66.1	95	0	504	0	1021.1	8	19.4	10	21.87	49.4	100442.02	205.83	666.83	0	0.01	17.28	17.28	17.28
15	68.1	136	2	505	0	1021	7.7	14	9	20.87	49.57	100442.95	54.93	611.5	0	0.01	20.68	20.28	20.68
15.1	65.9	47	1	510	0	1021.1	7.9	17.6	7	20.65	50.05	100444.05	21.37	666.63	0	0.01	18.85	18.85	18.85
15.1	65.5	21	2	512	0	1021	7.8	16.1	5	20.65	50.15	100444.55	5.03	662.6	0	0.01	24.42	24.42	24.42
14.8	66.1	88	0	514	0	1021	7.9	17.6	10	20.1	50.27	100444.55	3.7	680.45	0	0.01	22.42	22.3	22.42
15.1	65.2	9	5	517	0	1021	7.8	16.1	4	19.67	51.13	100444.55	6.93	669.88	0	0.01	19.95	19.67	19.95
15.2	67.2	56	2	520	0	1021	7.7	14.1	9	19.67	51.13	100444.55	21.7	674.67	0	0.01	18.87	18.55	18.87
16.4	60.6	9	0	517	0	1020.9	7.7	15.1	4	19.73	51.13	100443.65	34.27	628.77	0	0.01	17.13	17.05	17.13
17.1	58.2	5	1	515	0	1020.9	7.6	15.8	3	20.65	50.48	100443.32	171.95	668.78	0	0.01	5.88	5.88	5.88
17.4	57.1	1	0	511	0	1020.9	7.6	15.1	3	20.65	50.15	100442.58	217.72	674.52	0	0.01	7.95	7.95	7.95
17.2	58.2	15	0	508	0	1020.9	7.6	14.9	4	20.75	49.11	100319.88	351.12	674.75	0	0.01	5.89	5.89	5.89
17.1	58.1	12	5	505	0	1020.9	7.6	15.8	3	21.56	49	100100.06	405.05	684.02	0	0.01	6.52	6.52	6.52
16.6	59.5	12	3	500	0	1020.8	7.6	15.3	3	21.63	48.78	100439.25	383.02	642.43	0	0.01	11.57	11.57	11.57
16.2	60.1	24	19	503	0	1020.8	7.8	17.2	5	21.63	48.18	100438.08	197.78	653.3	0	0.01	22.37	22.37	22.37
15.6	62.5	4	11	504	0	1020.9	7.8	17.9	4	21.22	48.6	100437.23	66.2	606.9	0	0.01	23.5	23.5	23.5
15.3	63.1	10	15	506	0	1020.8	7.9	19	4	20.65	49.17	100435.7	36.87	703.23	0	0.01	13.77	13.77	13.77
15.2	64.1	11	9	508	0	1020.8	7.9	18.4	4	20.1	49.72	100435	52.05	653.45	0	0.01	15.12	15.12	15.12
14.8	64.9	3	14	514	0	1020.8	7.9	18.6	6	19.67	50.15	100433.63	10.78	638.15	0	0.01	16.22	16.22	16.22
14.7	65.6	5	77	514	0	1020.8	8	19.4	6	19.67	50.23	100431.3	2.82	645.87	0	0.01	13.18	13.18	13.18
14.9	64.7	68	44	511	0	1020.7	8	19.4	10	19.67	51.13	100429.57	19.15	630.87	0	0.01	12.78	12.78	12.78
15.3	63.5	1	12	507	0	1020.7	8	19.4	4	18.85	51.55	100428	16	697.58	0	0.01	11.15	11.15	11.15
15.4	62.7	1	5	503	0	1020.7	8	19.4	4	18.68	52.12	100426.63	0	685.22	0	0.01	12.02	12.02	12.02
15.6	63.3	1	3	500	0	1020.8	5	0.1	4	18.97	51.83	100425.28	26.44	665.75	0	0.01	15.15	14.58	15.15
15.9	61.3	2	11	494	0	1020.7	4.9	0.7	4	19.67	50.73	100423.82	81.93	677.52	0	0.01	13.98	13.35	13.98
16.1	60.9	1	1	494	0	1020.7	7.6	13.9	4	20.65	49.97	100422.73	238.69	646.11	0	0.01	12.73	12.73	12.73
16.2	60.4	149	0	489	0	1020.6	7.6	13.2	9	20.65	49.43	100421.67	183.16	642.05	0	0.01	11.15	11.15	11.15
15.8	62	2	4	489	0	1020.7	4.8	0.6	4	20.65	49.17	100420.57	99.6	700.27	0	0.01	11.8	11.42	11.8
15.5	62.9	14	3	490	0	1020.8	4.9	0.3	4	20.48	49.47	100419.27	78.19	615.85	0	0.01	16.07	15.65	16.07
15.5	63.1	3	13	490	0	1020.8	7.7	14	4	19.67	50.5	100418.23	51.48	643.58	0	0.01	20.42	20.42	20.42
15.4	63.3	13	12	491	0	1020.8	7.6	12.9	4	19.17	51.23	100417.9	35.98	684.05	0	0.01	20.44	20.44	20.44
15.1	65.1	5	14	505	0	1020.7	4.9	0.9	4	18.68	52.27	100417.02	21.55	674.55	0	0.01	20.35	20.35	20.35
15.2	64	10	9	509	0	1020.7	5	0.5	4	18.45	53.33	100417.02	32.48	723.78	0	0.01	19.48	19.48	19.48
15.3	64.1	5	46	512	0	1020.7	5	0.1	4	17.98	54.08	100417.02	12.73	678.23	0	0.01	16.83	16.83	16.83
15.4	64.5	6	50	521	0	1020.9	5	0.9	4	18.68	53.22	100417.68	69.43	697.17	0	0.01	10.77	10.37	10.77
15.2	64.4	8	19	522	0	1020.8	4.9	0.5	4	19.72	52.07	100418.18	81.03	682.07	0	0.01	13.43	12.77	13.43
15.2	65.8	6	13	516	0	1020.8	5	0.7	4	20.65	50.17	100419.15	106.53	625.87	0	0.01	10.83	10.83	10.83
15.6	63.1	113	10	514	0	1020.9	4.8	0.5	9	20.12	48.88	97866.92	43.53	647.72	0	0.01	12.7	12.55	12.7
15.6	62.6	104	8	508	0	1020.9	4.9	0.7	9	20.65	49.75	100420.77	21.03	660.88	0	0.01	15.3	15.12	15.3
15.9	61.5	1	4	497	0	1020.8	7.8	16.7	4	21.63	49.17	100421.93	25	592.27	0	0.01	12.52	12.52	12.52
15.8	61.3	4	0	493	0	1021	7.7	14.3	4	20.87	48.97	100422.3	10.17	639.23	0	0.01	13.35	13.35	13.35
16.1	61.3	12	1	495	0	1021	7.7	14.1	4	20.65	48.22	100423.93	21.1	658.58	0	0.01	14.18	14.18	14.18
16.2	60.1	3	0	490	0	1021	7.6	14.3	4	20.82	48.95	100426.8	347.27	656.35	0	0.01	17.18	17.18	17.18
16	60.2	2	0	487	0	1021	7.8	17.1	4	21.61	48.42	100338.95	621.65	624.37	0	0.01	13.33	13.33	13.33
15.9	61.9	1	0	483	0	1021	7.7	15.3	4	22.51	48.11	100276.62	453.18	635.03	0	0.01	16.69	16.69	16.69
15.9	62.6	1	0	478	0	1021	7.7	14.2	4	20.98	48.18	100433.65	215.3	629.73	0	0.01	12.57	12.57	12.57
15.9	63.4	55	3	469	0	1020.8	7.7	13.8	9	21.28	48.18	100435.15	475.7	612.13	0	0.01	10.9	10.9	10.9
15.7	62.9	28	6	472	0	1020.9	7.7	13.6	7	21.63	48.18	100435.7	380.4	626.55	0	0.01	11.8	11.8	11.8
15.4	63.5	18	14	474	0	1020.9	7.7	14.9	5	20.7	49.12	100434.17	131.53	588.38	0	0.01	15.73	15.73	15.73
15.3	63.4	42	14	478	0	1020.9	7.7	15.1	7	20.27	49.17	100432.95	51.92	642.1	0	0.01	17.9	16.72	17.9
15.4	63.4	3	19	488	0	1020.9	5	0.6	4	19.67	49.97	100432.75	9.65	671.7	0	0.01	20.1	19.72	20.1
15.3	63.9	2	19	492	0	1020.8	7.7	13.8	4	19.67	50.15	100432.75	0	668	0	0.01	15.73	15.73	15.73
15	65.1	6	18	493	0	1020.8	5	0.4	4	18.79	50.95	100310.3	24.24	685	0	0.01	14	14	14
15	66.2	1	28	498	0	1020.8	5	0.6	4	18.68	52.12	100431.18	16.45	637.5	0	0.01	16.6	16.6	16.6
15.1	66.7	4	22	501	0	1020.8	5.1	0.4	4	18.68	52.42	100430.48	22.85	663.77	0	0.01	17.63	16.83	17.63
15	66.5	9	18	502	0	1020.9	7.8	15.2	4	18.77	52.82	100429.52	24.5	658.93	0	0.01	14.48	14.4	14.48
14.9	66	3	16	501	0	1020.9	7.8	15.2	6	19.67	52.12	100428.82	39.13	700.13	0	0.01	15.82	15.1	15.82
14.9	66.8	11	14	500	0	1021	7.9	16.4	6	19.67	52.12	100428.57	56.85	682.07	0	0.01	17.83	17.83	17.83
14.9	66.6	1	15	499	0	1020.9	7.8	15.5	6	18.83	52.92	100427.83	18.12	660.5	0	0.01	15.67	15.67	15.67
15.2	66.1	12	19	500	0	1020.9	7.8	15.5	4	19.23	52.12	100428.38	4.81	673.11	0	0.01	9.57	9.57	9.57
15.5	64.9	2	21	501	0	1020.9	4.9	0.4	4	19.67	51.35	100428.42	7.74	640.85	0	0.01	10.83	10.83	10.83
15.6	66	10	23	502	0	1020.8	7.9	16.7	4	20.62	50.58	100428.82	46.22	685.28	0	0.01	12.98	12.98	12.98
15.8	65.5	7	25	502	0	1020.9	4.8	0.4	4	21.12	50.15	100428.82	250.46	758.46	0	0.01	24.58	24.58	24.58
16	63.9	9	21	504	0	1020.8	4.8	0.4	4	21.63	49.33	100428.82	407.47	688.95	0	0.01	21.83	21.43	21.83
16.1	64.4	7	24	512	0	1020.8	4.7	0.8	4	22.17	49.17	100429.35	550.2	673.38	0	0.01	23.93	23.67	23.93
16	62.8	33	20	510	0	1020.8	4.9	0.3	7	22.62	49.17	100429.8	775.1	647.85	0	0.01	21.17	20.63	21.17
16.2	65.8	4	58	527	0	1019.8	4.5	0.5	4	22.62	48.3	100430.67	874.63	649.78	0	0.01	20.5	20.5	20.5
16.8	64.9	10	207	587	0	1019.6	4.4	0.3	4	22.62	48.18	100429.75	526.35	694.95	0	0.01	17.43	17.43	17.43
21.2	52.2	7	0	810	0	1020	8	19.4	2	26.42	44.25	100251.68	90.82	684.02	0	0.01	20.9	20.5	20.9
20.6	54	3	0	715	0	1020.1	8	19.1	1	25.57	44.25	100264.23	30.1	579.55	0	0.01	25.4	25.4	25.4
19.9	55.9	5	0	626	0	1020.1	8	19.4	1	25.07	44.75	100275.5	8.27	603.38	0	0.01	21.29	21.29	21.29
19	58.8	4	0	529	0	1020.2	8	19.4	1	24.39	46.29	100164.16	4.82	562.32	0	0.01	21.77	21.77	21.77
18.5	60.4	2	30	466	0	1020.1	8	19.4	4	23.6	47.37	100296.82	131.52	597.15	0	0.01	23.95	23.95	23.95
18.4	61.1	1	86	464	0	1020.1	8	19.4	4	23.2	48.12	100181.25	30.23	582	0	0.01	27.73	27.71	27.73
18.2	61.7	2	7	465	0	1020	8	19.4	4	22.62	48.78	100311.63	8.71	619.63	0	0.01	23.48	23.1	23.48
17.8	63.2	4	0	465	0	1020.1	8	19.4	4	22.62	49.32	100316.5	0	600.95	0	0.01	21.18	21.18	21.18
17.4	64.7	1	0	461	0	1020.1	8	19.4	4	22.45	50.15	100322.67	18.61	608.2	0	0.01	22.34	22.34	22.34
17.5	65	12	31	459	0	1020.1	7.8	16.3	4	21.63	50.27	100326.45	3.38	576.68	0	0.01	19.38	19.38	19.38
17.5	65.4	7	9	457	0	1020.1	7.8	16.9	4	21.88	50.58	99904.4	16.25	597.75	0	0.01	24.15	24.15	24.15
18.1	62	5	0	455	0	1020.1	8	19.4	4	22.62	50.15	100333.02	38.37	597.7	0	0.01	25.67	24.63	25.67
18.1	62.2	3	0	452	0	1020.1	8	19.4	4	22.62	50.15	100334.95	14.17	582.17	0	0.01	26.07	24.77	26.07
17.9	62.6	4	0	457	0	1020.1	8	19.4	4	22.62	50.15	100336.88	41.73	621.97	0	0.01	23.03	23.03	23.03
17.5	64.2	2	2	455	0	1020.1	7.8	15.8	4	22.62	50.15	100338.35	286.17	620.63	0	0.01	21.63	21.63	21.63
16.5	69	5	10	457	0	1020.1	7.7	13.7	4	22.62	50.3	100339.85	107.05	617.38	0	0.01	21.68	21.68	21.68
16	71.1	5	15	463	0	1020.1	7.7	12.5	5	22.32	51.17	100341.12	41.48	644.58	0	0.01	25.28	25.28	25.28
15.9	71.7	7	19	471	0	1020.1	7.7	13.1	5	21.63	52.12	100341.3	22.48	591.1	0	0.01	20.4	20.4	20.4
15.7	71.9	7	16	475	0	1020	7.8	14.7	5	21.63	52.12	100341.3	7.22	659.1	0	0.01	22.8	22.4	22.8
16	70.7	3	16	479	0	1020	7.8	15.5	5	21.63	52.55	100340.32	10.42	668.62	0	0.01	21.63	20.65	21.63
15.7	73	11	13	482	0	1019.9	7.8	14.3	5	20.67	53.08	100339.78	12.22	656.85	0	0.01	67.47	63.05	67.47
15.6	73.3	7	14	478	0	1019.8	7.9	15.5	5	21.33	53.47	100338.33	3.47	541.93	0	0.01	26.9	26.9	26.9
15.8	72	9	8	476	0	1019.8	7.9	15.9	5	21.63	53.1	100336.43	3.5	600.03	0	0.01	22.53	22.53	22.53
16	71.5	11	5	473	0	1019.8	7.8	14.9	5	21.63	52.42	100334.43	43.85	587.7	0	0.01	19.42	19.42	19.42
16.2	71.5	1	10	465	0	1019.8	7.6	11.9	5	22.37	52.12	100332.97	116.08	599.43	0	0.01	20.65	20.65	20.65
16.3	72	4	9	460	0	1019.9	7.6	11	5	22.62	52.12	100331.68	148.35	595.62	0	0.01	23.05	22.25	23.05
16.6	69.9	6	20	456	0	1019.8	7.6	11	4	22.62	52.12	100330.48	178.65	550.57	0	0.01	57.78	57.78	57.78
16.3	69.7	11	5	456	0	1020	7.8	15.1	4	22.62	51.72	100330.48	121.38	576.4	0	0.01	33.6	33.6	33.6
16	70.9	7	2	456	0	1019.9	7.9	15.5	5	22.62	51.25	100330.68	96.45	571.4	0	0.01	25.07	24.87	25.07
15.8	72.2	1	17	462	0	1019.9	7.8	14	5	22.23	51.92	100331.47	125.17	625.52	0	0.01	28.32	26.55	28.32
15.9	71.2	3	14	469	0	1019.9	7.9	15.6	5	21.63	52.12	100331.47	104.85	584.17	0	0.01	24.05	22.88	24.05
15.8	71.7	6	12	474	0	1019.9	7.8	15.4	5	21.61	52.07	100241.96	87.32	618.67	0	0.01	24.17	22.87	24.17
15.7	72.3	6	9	480	0	1019.8	7.9	15.6	5	21.51	51.82	99763.24	97.05	633.27	0	0.01	18.3	18.3	18.3
15.9	71.4	2	14	484	0	1019.9	7.9	15.7	5	21.63	52.12	100329.02	126.4	661.35	0	0.01	24.32	24.2	24.32
16.1	70.4	3	11	490	0	1019.9	7.9	16.1	5	21.63	52.12	100327.85	124.87	649.65	0	0.01	17.38	16.4	17.38
16.1	70.4	7	3	483	0	1019.8	7.9	16.6	5	21.63	52.12	100326.95	118.82	598.8	0	0.01	21.52	20.85	21.52
16	70.7	5	1	477	0	1019.8	7.9	15.9	5	22.17	51.72	100326.02	110.48	595.85	0	0.01	26.58	26.58	26.58
16	70.8	4	8	470	0	1019.8	7.9	16.3	5	22.62	51.13	100324.85	116.44	604.55	0	0.01	30.72	30.72	30.72
15.6	71.9	12	2	469	0	1019.8	8	19.1	5	22.62	51.13	100324.15	60.34	578.87	0	0.01	24.35	24.35	24.35
15.6	72.4	7	5	463	0	1019.8	7.9	17.2	5	22.59	51.07	100201.88	3.28	614.65	0	0.01	32.41	32.41	32.41
15.8	71.4	1	10	463	0	1019.8	7.8	16.5	5	22.62	51.13	100322.62	22.08	622.64	0	0.01	32.48	32.32	32.48
15.6	72.9	12	18	473	0	1019.8	7.9	17.4	5	22.62	51.13	100322.62	88.32	673.97	0	0.01	26.88	26.08	26.88
15.9	71.2	4	11	479	0	1019.7	7.8	15.6	5	22.22	50.9	99471.62	65.52	598	0	0.01	23.68	23.18	23.68
15.7	72.7	2	7	484	0	1019.7	7.8	16.5	5	21.63	52.12	100320.4	54.9	584.83	0	0.01	20.12	20.12	20.12
15.7	71.9	4	16	482	0	1019.7	7.8	15.9	5	21.63	52.68	100318.97	110.03	655.97	0	0.01	15.45	15.45	15.45
15.6	72.4	6	14	492	0	1019.7	7.8	16.4	5	21.58	52.98	100093.13	94.5	657.58	0	0.01	19.48	19.48	19.48
15.7	72.3	4	15	489	0	1019.6	7.8	15.6	5	21.49	52.74	99643.16	65.27	596.42	0	0.01	25.75	25.48	25.75
15.7	73	12	30	493	0	1019.5	7.7	14.7	5	21.63	53.1	100313.28	66.3	630.1	0	0.01	18.74	18.68	18.74
15.8	72.1	6	21	493	0	1019.6	7.7	14.4	5	21.63	53.1	100311.52	97.52	623.86	0	0.01	23.25	23.25	23.25
15.7	72.5	5	11	496	0	1019.6	7.7	14.5	5	21.63	53.1	100309.52	57.92	731.76	0	0.01	26	26	26
15.7	71.9	3	12	487	0	1019.6	7.8	16.3	5	21.63	53.1	100308.42	50.88	655.53	0	0.01	24.22	24.22	24.22
15.8	71.3	1	8	485	0	1019.6	7.7	14.9	5	21.9	52.63	100306.62	74.28	602.6	0	0.01	28.28	28.08	28.28
16	73.2	4	8	475	0	1019.6	7.7	13.2	5	22.62	52.03	100305.82	80.65	586.3	0	0.01	28.82	28.82	28.82
16.4	69.5	10	5	468	0	1019.6	7.7	13.9	4	22.62	51.13	100304.92	70.65	611.33	0	0.01	32.58	32.58	32.58
16.8	67.6	5	0	463	0	1019.6	7.6	12.9	4	22.62	51.13	100304.92	77.46	618.98	0	0.01	28.03	28.03	28.03
16.1	70.8	5	0	468	0	1019.7	7.6	13.2	5	22.62	51.13	100304.55	84.95	634.35	0	0.01	26.43	26.43	26.43
15.9	71	1	6	467	0	1019.6	7.8	15.9	5	22.3	51.52	99453.9	19.42	556	0	0.01	24.8	24.8	24.8
16	70.8	3	5	469	0	1019.7	7.8	15.9	5	21.63	52.12	100303.93	0	591.43	0	0.01	29.62	29.62	29.62
